timestamp,TEMP,TEMP_qc,PRES,PRES_qc,CNDC,CNDC_qc,PSAL,PSAL_qc,SVEL,SVEL_qc
2019-04-04 14:14:52+00:00,14.6709,1,19.544,1,4.61261,1,38.2607,1,1509.77,1
2019-04-04 14:15:02+00:00,14.6709,1,19.566,1,4.61256,1,38.2602,1,1509.77,1
2019-04-04 14:15:12+00:00,14.6712,1,19.522,1,4.61247,1,38.2591,1,1509.77,1
2019-04-04 14:15:22+00:00,14.6716,1,19.545,1,4.61253,1,38.2593,1,1509.77,1
2019-04-04 14:15:32+00:00,14.6711,1,19.522,1,4.61258,1,38.2603,1,1509.77,1
2019-04-04 14:15:42+00:00,14.6721,1,19.542,1,4.61267,1,38.2601,1,1509.77,1
2019-04-04 14:15:52+00:00,14.6722,1,19.56,1,4.6127,1,38.2603,1,1509.77,1
2019-04-04 14:16:02+00:00,14.6727,1,19.559,1,4.61265,1,38.2594,1,1509.78,1
2019-04-04 14:16:12+00:00,14.6734,1,19.506,1,4.61265,1,38.2587,1,1509.78,1
2019-04-04 14:16:22+00:00,14.6738,1,19.563,1,4.61272,1,38.2588,1,1509.78,1
2019-04-04 14:16:32+00:00,14.6745,1,19.528,1,4.61272,1,38.2582,1,1509.78,1
2019-04-04 14:16:42+00:00,14.6746,1,19.554,1,4.61272,1,38.258,1,1509.78,1
2019-04-04 14:16:52+00:00,14.6751,1,19.534,1,4.6127,1,38.2574,1,1509.78,1
2019-04-04 14:17:02+00:00,14.6741,1,19.557,1,4.6127,1,38.2584,1,1509.78,1
2019-04-04 14:17:12+00:00,14.6743,1,19.516,1,4.61256,1,38.2569,1,1509.78,1
2019-04-04 14:17:22+00:00,14.6743,1,19.558,1,4.61268,1,38.258,1,1509.78,1
2019-04-04 14:17:32+00:00,14.6729,1,19.561,1,4.61261,1,38.2587,1,1509.78,1
2019-04-04 14:17:42+00:00,14.6731,1,19.518,1,4.61262,1,38.2587,1,1509.78,1
2019-04-04 14:17:52+00:00,14.6734,1,19.543,1,4.61265,1,38.2587,1,1509.78,1
2019-04-04 14:18:02+00:00,14.6731,1,19.58,1,4.6127,1,38.2594,1,1509.78,1
2019-04-04 14:18:12+00:00,14.6725,1,19.494,1,4.61264,1,38.2594,1,1509.77,1
2019-04-04 14:18:22+00:00,14.6732,1,19.544,1,4.61265,1,38.2589,1,1509.78,1
2019-04-04 14:18:32+00:00,14.6725,1,19.552,1,4.61258,1,38.2588,1,1509.77,1
2019-04-04 14:18:42+00:00,14.673,1,19.515,1,4.61258,1,38.2583,1,1509.77,1
2019-04-04 14:18:52+00:00,14.6729,1,19.559,1,4.61258,1,38.2584,1,1509.77,1
2019-04-04 14:19:02+00:00,14.6722,1,19.534,1,4.61256,1,38.259,1,1509.77,1
2019-04-04 14:19:12+00:00,14.6692,1,19.552,1,4.61242,1,38.2607,1,1509.77,1
2019-04-04 14:19:22+00:00,14.6702,1,19.557,1,4.61244,1,38.2598,1,1509.77,1
2019-04-04 14:19:32+00:00,14.6703,1,19.524,1,4.61239,1,38.2592,1,1509.77,1
2019-04-04 14:19:42+00:00,14.6703,1,19.556,1,4.61245,1,38.2598,1,1509.77,1
2019-04-04 14:19:52+00:00,14.6702,1,19.551,1,4.61238,1,38.2592,1,1509.77,1
2019-04-04 14:20:02+00:00,14.6699,1,19.543,1,4.61239,1,38.2597,1,1509.77,1
2019-04-04 14:20:12+00:00,14.6705,1,19.531,1,4.61241,1,38.2593,1,1509.77,1
2019-04-04 14:20:22+00:00,14.6714,1,19.51,1,4.61235,1,38.2578,1,1509.77,1
2019-04-04 14:20:32+00:00,14.6711,1,19.553,1,4.6124,1,38.2586,1,1509.77,1
2019-04-04 14:20:42+00:00,14.6709,1,19.544,1,4.61244,1,38.2591,1,1509.77,1
2019-04-04 14:20:52+00:00,14.6698,1,19.567,1,4.61236,1,38.2595,1,1509.77,1
2019-04-04 14:21:02+00:00,14.6699,1,19.509,1,4.61244,1,38.2601,1,1509.77,1
2019-04-04 14:21:12+00:00,14.6714,1,19.588,1,4.61253,1,38.2595,1,1509.77,1
2019-04-04 14:21:22+00:00,14.6713,1,19.524,1,4.61235,1,38.2579,1,1509.77,1
2019-04-04 14:21:32+00:00,14.6718,1,19.541,1,4.61225,1,38.2565,1,1509.77,1
2019-04-04 14:21:42+00:00,14.6703,1,19.553,1,4.6123,1,38.2584,1,1509.77,1
2019-04-04 14:21:52+00:00,14.6701,1,19.548,1,4.61233,1,38.2589,1,1509.77,1
2019-04-04 14:22:02+00:00,14.6703,1,19.526,1,4.61235,1,38.2589,1,1509.77,1
2019-04-04 14:22:12+00:00,14.6701,1,19.552,1,4.61238,1,38.2593,1,1509.77,1
2019-04-04 14:22:22+00:00,14.6711,1,19.547,1,4.61238,1,38.2583,1,1509.77,1
2019-04-04 14:22:32+00:00,14.6719,1,19.516,1,4.61242,1,38.258,1,1509.77,1
2019-04-04 14:22:42+00:00,14.6723,1,19.555,1,4.61244,1,38.2577,1,1509.77,1
2019-04-04 14:22:52+00:00,14.6709,1,19.572,1,4.6124,1,38.2588,1,1509.77,1
2019-04-04 14:23:02+00:00,14.6707,1,19.513,1,4.61231,1,38.2582,1,1509.77,1
2019-04-04 14:23:12+00:00,14.6716,1,19.55,1,4.61242,1,38.2583,1,1509.77,1
